代號,名稱,FY,Page,Key,LEN,Text
3005,神基,107,41,3005_107,849,"(十二)最近年度及截至年報刊印日止,董事或監察人對董事會通過重要決議有不同意見
且有紀錄或書面聲明者:無。
(十三)最近年度及截至年報刊印日止,公司董事長、總經理、會計主管、財務主管、內
部稽核主管及研發主管等辭職解任情形之彙總:
108年4月2日
職稱
姓名
到任日期
解任日期
辭職或解任原因
財務主管
姜家宏
102.8.9
107.8.9
職務調整
會計主管
曾淑婷
98.12.15
108.2.26
職務調整
五、會計師公費資訊
(一)會計師公費資訊級距表
會計師事務所名稱
會計師姓名
查核期間
備註
資誠聯合會計師事務所
溫芳郁
鄭雅慧
107.1.1~107.12.31
金額單位:新臺幣千元
公費項目
審計公費
非審計公費
金額級距
(註)
合
計
1
低於2,000千元
2
2,000千元(含)~4,000千元
3
4,000千元(含)~6,000千元
4
6,000千元(含)~8,000千元
5
8,000千元(含)~10,000千元
6
10,000千元(含)以上
註:非審計公費金額為新台幣690千元,係為RPA專案導入諮詢服務費、送投審會服
務公費、發行第八次員工認股權憑證服務公費、辦理股份交換發行新股變更登記服
務公費。
(二)給付簽證會計師、簽證會計師所屬事務所及其關係企業之非審計公費為審計公費之
四分之一以上者,應揭露審計與非審計公費金額及非審計服務內容:無。
(三)更換會計師事務所且更換年度所支付之審計公費較更換前一年度之審計公費減少
者,應揭露更換前後審計公費金額及原因:無。
(四)審計公費較前一年度減少達百分之十五以上者,應揭露審計公費減少金額、比例及
原因:無。
六、更換會計師資訊:無。
七、公司之董事長、總經理、負責財務或會計事務之經理人,最近一年內曾任
職於簽證會計師所屬事務所或其關係企業之情形:無。
-37-"
3005,神基,108,46,3005_108,1055,"會議日期
重要議案摘要
109.2.27
1.決議108年度員工酬勞及董事酬勞分派:
員工酬勞:現金NT$127,198仟元。
董事酬勞:NT$5,300仟元。
2.擬具108年度盈餘分派案:股東紅利:每股現金股利2.8元。
3.修正本公司「資金貸與他人作業程序」及「背書保證處理程序」。
4.修正本公司「股東會議事規則」。
5.解除董事競業之限制。
6.訂定本公司召開109年股東常會日期、召集事由及股東提案期間。
(十二)最近年度及截至年報刊印日止,董事或監察人對董事會通過重要決議有不同意見
且有紀錄或書面聲明者:無。
(十三)最近年度及截至年報刊印日止,公司董事長、總經理、會計主管、財務主管、內
部稽核主管、公司治理主管及研發主管等辭職解任情形之彙總:
109年3月31日
職稱
姓名
到任日期
解任日期
辭職或解任原因
財務主管
王元生
107.08.10
108.09.12
辭職
會計主管
王元生
108.02.26
108.09.12
辭職
五、會計師公費資訊
(一)會計師公費資訊級距表
會計師事務所名稱
會計師姓名
查核期間
備註
資誠聯合會計師事務所
溫芳郁
鄭雅慧
108.1.1~108.12.31
金額單位:新臺幣千元
公費項目
審計公費
非審計公費
金額級距
(註)
合
計
1
低於2,000千元
2
2,000千元(含)~4,000千元
3
4,000千元(含)~6,000千元
4
6,000千元(含)~8,000千元
5
8,000千元(含)~10,000千元
6
10,000千元(含)以上
註:非審計公費金額為新台幣272千元,係為RPA專案導入諮詢服務費、教育訓練課
程、修章及董事改選變更登記之服務公費。
(二)給付簽證會計師、簽證會計師所屬事務所及其關係企業之非審計公費為審計公費之
四分之一以上者,應揭露審計與非審計公費金額及非審計服務內容:無。
(三)更換會計師事務所且更換年度所支付之審計公費較更換前一年度之審計公費減少
者,應揭露更換前後審計公費金額及原因:無。
(四)審計公費較前一年度減少達百分之十以上者,應揭露審計公費減少金額、比例及原
因:無。
六、更換會計師資訊:無。
七、公司之董事長、總經理、負責財務或會計事務之經理人,最近一年內曾任
職於簽證會計師所屬事務所或其關係企業之情形:無。
-42-"
3025,星通,109,102,3025_109,771,"
98
額與因應措施：無此事項。

(1)本公司經理人對公司治理有關進修興訓練情形：

109年度經理人進修情形
職稱姓名
進修日期
主辦單位
課程名稱
進修時數
副理張小玲
2020/9/7~2020/9/8
財團法人中華民國
會計研究發展基金
會
會計主管持續進修
12
稽核
主管徐征
2020/10/19
財團法人中華民國
會計研究發展基金
會
最新公司治理政策解析
及設置「公司治理人
員」稽核法遵實務
6
稽核
主管徐征
2020/11/20
財團法人中華民國
會計研究發展基金
會
國際實施「境外公司
經濟實質法」對企業
之財稅影響與因應
3
稽核
主管徐征
2020/12/11
財團法人中華民國
會計研究發展基金
會
如何應用「機器人流程
自動化」(RPA)提升內部
控制效能(台北班)
8

(4)本公司與財務資訊透明有關人員，取得主管機關指定之相關證照情形：
證基會及會計研究發展基金會舉辦之企業內部控制基本能力測驗：2人。

6.重要契約:

契約
性質
當事人
契約起迄日期
主要內容
限制
條款
長期
借款
元大商銀
102/10/08~112/10/07台南辦公室貸款
無
土地
租約
科學工業園區管
理局
108/08/06~127/12/31
96/06/12~115/12/31
租賃土地面積2,101.05
平方公尺
租賃土地面積1,384.65
平方公尺
無
保險
合約
1.富邦產物保險
2.南山產物保險
3.新加坡商美國
國際產物保險
4.南山產物保險
110/10/01~111/09/30
109/12/31~110/12/31
110/04/01~111/04/01

109/10/15-110/10/15
董監事及重要職員責任保險
火災產物保險
商業綜合責任保險

貨物運輸預約保險
無
"
3029,零壹,107,55,3029_107,1215,"-51-
預計2019年台灣市場將受到下列六大趨勢影響：
A.;AIasthenewUI－顛覆產業的新機制：新一代對話式平台
;人工智慧技術的推陳出新，正大幅改變產業運行的方式，其中又以整
合自然語言處理（NLP）與聊天機器人（Chatbot）的對話式平台
（ConversationalPlatform）對產業的影響較大。
;在這一波變革中，IDC觀察到，為了更快速的回應市場，對話式平台將
進一步與機器人流程自動化（RPA）整合，主要應用範疇將出現在五個領域：
個人化建議/推薦、自動文件檢索、工作自動化、勞動力的增強與提升，以
及娛樂應用服務。若是從產業的角度來看，則是以金融、專業服務、零售
餐飲與媒體娛樂等產業的應用最為領先。
B.;群體智慧（FederatedAI）生態圈＝個人智慧＋集體反饋＋機器學習
;;AI智慧邊緣運算的普及，將引領群體智慧搭配機器學習時代的來臨：
由於企業及消費市場對於隱私、低延遲、安全性等要求越來越高，運算走
入邊緣已是明顯趨勢。而隨著硬體設備端的升級與演進，晶片運算、效能
利用、電源管理等發展越臻完備，個人隱私與安全性防護越來越高，在伴
隨著AI走入邊緣的趨勢下，終端設備的反應也變得越強大與自動自發。IDC
預測2022年，全球25%的終端設備將具備AI邊緣運算的功能。而透過蒐
集、分析與學習這些AI終端設備上的動作與使用習慣，搭配雲端上的機器
學習，將更進一步幫助與加速新型態晶片，如『類腦晶片』的開發。
;由於邊緣運算著重個人化與離線獨立運作，相關的使用反饋仍必須透過
網路回傳至雲端，再利用機器學習做更進一步的計算或流程改善，未來伴
隨著5G網路的佈建及服務日趨完備，加上AI邊緣運算的普及，IDC預測
未來各個獨立的AI終端設備將相互連結，透過各類反饋資訊與機器學習，
『群體智慧』（FederatedAI）將逐漸成形。預期企業的下一步將是建立可融
合大量智慧終端、AI邊緣運算、機器學習的應用平台，此類平台也將為未
來群體智慧生態圈建立發展基礎。
C.;微服務架構與敏捷創新驅動ServiceMesh需求崛起
;雲端原生軟體（Cloud-NativeApp）的快速成長，以及容器（Container）
技術的普及，催生微服務架構（MicroserviceArchitecture）的興起，IDC預
測，截至2022年，全球將有35%的軟體服務是雲端原生軟體，其次，高達
90%的全新軟體服務是採取微服務架構，微服務架構的普及，意味著每一個
服務都將由數十個、或者是上百個微服務相互串聯。
因此，若仍以傳統人工方式設定各執行個體（Instance）最佳路徑，效
率與效能有限，因此，需要像服務網格（ServiceMesh）這樣的服務出現，
以自動化機制處理每個執行個體最佳路徑，藉此提升企業在軟體開發、測
試、佈署與更新的敏捷度，大幅提升企業員工生產力與市場反應力。
51
"
3044,健鼎,107,4,3044_107,811,"壹、致股東報告書
健鼎科技股份有限公司
致股東報告書
一、一○七年營業報告
(一)營業計畫實施成果
項目(仟元)
107年度
106年度
變動率
合併營業收入
52,105,683
45,818,601
13.72%
合併營業毛利
9,764,495
8,354,941
16.87%
合併稅前淨利
6,525,273
5,542,748
17.73%
合併稅後淨利
4,938,525
4,365,599
13.12%
(二)預算執行情形
本公司銷售產品以印刷電路板為主，主要生產據點分別為桃園平鎮廠、江蘇無錫廠及
湖北仙桃廠，一○七年度預計銷售數量為102,000仟平方英呎。一○七年度合併實際
銷售數量合計為96,262仟平方英呎。
(三)合併財務收支及獲利能力分析
分析項目
107年
106年
財務結構
負債占資產比率(%)
54.65
56.25
長期資金占不動產廠房及設備比率(%)
197.56
207.82
償債能力
流動比率(%)
140.99
139.37
速動比率(%)
116.81
119.90
利息保障倍數
20.66
26.16
獲
利
能
力
資產報酬率(%)
7.34
6.81
股東權益報酬率(%)
15.64
14.48
稅前純益占實收資本額比率(%)
124.14
105.45
純益率(%)
9.47
9.52
每股盈餘(元)-追溯
9.40
8.31
(四)研究發展狀況
展望2019年，IDC提出10大關鍵趨勢：
在AI人工智慧中：
1.對話式平台將和機器人流程自動化(RPA)整合，應用領域在個人化推薦、自動文
件檢索、工作自動化、勞動力增強與提升、娛樂應用服務。
2.企業將建立可融合大量智慧終端、AI邊緣運算、機器學習的應用平台，成為未來”
群體智慧”生態圈發展基礎。
3.人工智慧、量子電腦、終端微小化、能源採集等將是”環境智能”下的重要發展
趨勢與機會。
-1-
"
3044,健鼎,107,34,3044_107,1464,"3.產品之發展趨勢
印刷電路板較常用之分類係以應用領域來區分，主要為電腦系統、通信設備、消費
性電子、汽車用電子產品、工業用/醫療用電子及軍用/航太用電子等；然而雲端
概念及人工智慧(AI)興起後，印刷電路板產業未來的成長趨動即隨之改變，因應產
品使用的便捷性，新材料、新技術及新設備持續推動產業發展，產業發展聚焦10
大關鍵趨勢包括：
(1).對話式平台和機器人流程自動化(RPA)整合。
(2).企業建立可融合大量智慧終端、AI邊緣運算、機器學習的應用平台。
(3).人工智慧、量子電腦、終端微小化、能源採集等”環境智能”的重要發展趨勢與
機會。
(4).微服務架構興起，服務網格(ServiceMesh)應運而生，自動化處理提升企業在
軟體開發、測試、布署與更新的敏捷度。
(5).雲端原生資訊技術全方位轉化，向開放型虛擬架構、雲端協同開發環境及自有
機房或前沿系統上布建原生雲端技術發展。
(6).數位分身創造企業核心價值，逐步導入數位分身，解決製造業大量生產、客製
化之間的不協調，增加生產效率與節省成本。
(7).布局5G，從垂直市場找尋應用需求，以3D、VR/AR、4K/8K或全像投影等
服務為主。電信業採用獨立組網（SA），隨著高、中、低頻的5G基站布建完
整和網路切片（NetworkSlicing）等技術的導入，無人智慧工廠、遠距離智
慧醫療、自駕車、智慧運輸系統將陸續展開。
(8).資安防禦思維化被動為主動，提供「威脅生命週期管理(ThreatLife-Cycle
Management)」服務。
(9).創新工作模式百花齊放，透過運用行動裝置、智慧助理、擴增實境(AR)和虛
擬實境(VR)、人工智慧，更多的人機合作、虛實整合等，改變公司的人才及
生產流程管理。
(10).列印加值服務出現，印表機硬體廠取代通路商，直接面對企業，提供資訊安全、
智慧學習等服務。
未來在新興服務應用在AI（人工智慧）與IoT（物聯網）快速匯流，進化為AIoT，
驅動智慧應用大鳴大放。硬體產品進入成熟階段，硬體升級將難以驅動消費買氣，
可以預見未來將由應用服務體驗的軟硬串連，豐富智慧手持硬體在跨域應用的價值，
因此，產業不單追求螢幕占比、無線充電、雙鏡頭、AI等規格升級，也將朝向創
新技術與應用整合發展；綜觀產業發展，印刷電路板將朝以下趨勢發展:
(1).智慧型相關攜帶式產品，除了輕薄短小的趨勢外，線路極細化，高密度任意互
連設計等全面走向極致化，在對準度、板面平整度及焊盤共平面性要求高，因
應5G趨勢，在材料講求LowDk、LowDf、LowCTE等特性。
(2).高頻天線及高頻高速數的傳輸線設計，提高了對PCBSI(Signalintegrity)及
RF(Radiofrequency)的要求。包括材料Dk，Df的選用，天線圖型及訊號線
路形成能力，特性阻抗值控制，RF及訊號損失等等考量。
(3).高密度多層板，在高層數、厚板及HDI的設計下，加上SI的考量、板材的選
用、對準度的要求，加上厚銅下的線路形成能力等等，皆是一大挑戰。
(4).微型、多功能、高密度集成是電子產品的發展趨勢，而相對於PCB的要求必然
是高密度、高集成、封裝化、微細化、多層化。HDI板、Flexible板、Rigid-flex
板、Semi-flex板、Cavity板、IC封裝板(BGA、CSP)等PCB品種將成為主要
趨勢。
(5).散熱及高電流承載的需求，衍生厚銅及散熱材的應用及開發，將成為往後5G
-31-
"
3045,台灣大,110,104,3045_110,1115,"三、最近年度及截至年報刊印日止,未來研發計畫及預計投入之研發費用
(一)未來主要研發計畫
計畫名稱
計劃說明
AI申裝書查核
運用AI影像辨識與機器人流程自動化(RPA)技術,取代申裝書查
核人工作業。
智能催收
以人工智慧機器學習演算法,建立催收預測模型。
myfoneonline
網路門市服務
以流暢的體驗流程,讓客戶以網路自助方式進行綁約與單購。
M+
建置多方視訊即時側錄,滿足壽險業親晤親簽服務。提供封閉式企
業帳號,商業機密更有保障。
myVideo
持續擴充AR/VR互動服務及開發5G垂直應用,並提升串流影片
的安全性與品質。
MyMusic
延伸Podcast服務至一般創作者,擴展聲音服務內容。建置遊戲化
平台、增加多元付費方式,強化會員經營。
完善CPaaS(CommunicationPlatformasaService)API服務,
安全通信平台
並提供VolP通訊功能,以利與企業用戶APP整合,增加服務應用
情境。
智慧家庭
持續擴增智慧家庭合作生態系,並延伸070網路電話服務至電話
機形式的終端設備與智慧家庭App。
momo客服平
為提升客服中心服務品質及回應時效,擬升版現有智能客服系統,
台升級建置計
藉由新功能導入,有效解決消費者問題,降低人工回覆,增加顧客
畫
滿意度。
(二)預計投入之研發費用
111年預計投入之研發費用為新臺幣311,119仟元。
四、最近年度及截至年報刊印日止,國內外重要政策及法律變動對公司財務業務之
影響及因應措施
(一)「數位發展部組織法」三讀通過,預計最快於111年中成立數位發展部
1.法令政策之影響
立法院院會於110年12月28日三讀通過「數位發展部組織法」,最快於111年中
成立數位發展部,預定將整併NCC通訊傳播基礎建設和電信產業發展與輔導業務、
國發會資管處的政府資訊管理業務、交通部郵電司的電信業務、經濟部的AI、軟體、
數位內容、電子商務等產業發展與輔導業務,及行政院資安處的資通安全業務等,以
整體規劃我國數位發展政策。
2.因應措施
本公司將密切關注組織改造進程,配合主管機關業務移交作業辦理。
(二)NCC公布「數位通訊傳播服務法」草案架構
1.法令政策之影響
NCC於110年12月29日公布「數位通訊傳播服務法」草案架構,規範對象擬包含
YouTube、Meta等數位平臺服務提供者,強調以自律先行,並加入他律、法律等公私
協力概念與作為。該草案預定於111年公告,並接續辦理公開意見徵詢程序等。
2.因應措施
100"
3147,大綜,110,86,3147_110,1139,"
84
主要產品
重要用途
用，也能夠以移動和便攜方式使用，終端設備會有多樣化的
產品形態；此外，隨著跨平臺能力的擴展，為了滿足不同系
統應用的需要，網路終端設備也將以眾多的面孔出現。
企業網路設備
企業在使電腦之間可以分享檔案、連接週邊設備、應用
程式等網路資源。
電腦週邊及其他
是能夠通電並正常執行的電腦的非必須硬體裝置。它們可
以獨立或半獨立工作而不依賴於電腦，通常可以擴充功能或提
高所接入的電腦的功能或效能。包括輸入輸出裝置和部分儲存
裝置。如鍵盤、滑鼠、掃描器、網路攝影機、顯示器、印表機、
光碟機、UPS不間斷電源、隨身碟、儲存卡讀卡器、行動硬碟
等裝置或便攜裝置。
儲存設備及備援系統
儲存設備-機器上的多使用者分享檔案和儲存空間。在這
樣的檔案系統中，客戶端並非直接存取底層的資料儲存區塊，
而是透過網路，以特定的通訊協定和伺服器溝通。藉由通訊協
定的設計，可以讓客戶端和伺服器端都能根據存取控制清單或
是授權，來限制對於檔案系統的存取。
備援系統-主要功能在於提供系統即時資料複製與保護，
減少服務中斷，並可加強磁帶備份機制及異地備援解決方案。
備援系統首先會對主要主機作抄寫，然後當資料有任何異動
時，備援系統會將異動部分更新至另一端之相同系統，以維持
資料同步，同時持續監控原主機的狀態，一但主要主機有問題，
則備援主機會馬上接手運作使服務不中斷。
APPLE產品
本產品有手機、手錶、筆記型電腦及個人電腦，提供個
人文書處理、上網、影音、通訊等相關的功能如上一項的「個
人及筆記型電腦」功用。
企業應用軟體
支援企業、事業單位或者政府等機構各項業務運作的軟
體系統。除了支援機構內部的協同工作之外，企業軟體也支
援企業與其供應商、業務夥伴和使用者的協作與協調，如：
Mail、Office、ERP、MES、EIP、BPM、RPA等應用軟體。
服務
維護暨保持用戶機器正常運作，解決及排除主機、電腦、
網路故障問題，另外提供有關資訊相關的咨詢暨專案之服務。

(三)主要原料之供應狀況：
本公司係以資訊網路主機系統整合基礎建設為主要市場，屬於資訊服務業，業務內
容包涵電腦軟硬體設備之經銷及系統整合，並提供網路規劃設計與施工服務、專業技術
維修、顧問服務、軟體設計等，本公司就各種營業產品來源分別與原品牌商、供應商或
代理經銷商建立長期交貨供應關係，並維持良好且穩定之供需狀況，使各產品之供應及
來源數量不虞匱乏。同時也與各關鍵供應商建立物流與資訊流溝通管道，隨時交換市場
供需情報，維持各主要產品穩定。
(四)最近二年度主要進銷貨客戶名單：
1.最近二年度任一年度中曾占進貨總額百分之十以上之供應商名稱及其進貨金額與比
例，並說明其增減變動原因


"
3147,大綜,111,6,3147_111,1203,"1111
JetwellComputerCO.,LTD.
年度大綜電腦系統股份有限公司年報
二、112年度營業計劃概要
(一)經營方針
1.基礎建設(InfraStructure)的產品加強固守,增加應用軟體暨顧問服務之投資,與異業結
盟擴增商機,讓產品經營更多樣化。
2.加強提升整體解決方案產品之系統工程師暨技術顧問的售前及售後的技術能力。
3.擴大服務業,金融業及醫療產業等領域,增加全國的佔用率及知名度。
4.加強與客戶端互動性,讓產品整合極大化暨客戶深耕(AccountFocus)推廣一站式服務及實
現一條龍服務理念。
5.雲端(laaS、PaaS、SaaS)服務、人工智慧AI暨RPA&OpenAlChatGPT到客戶應用端
強化。
6.增加行動安全產品在服務業,餐飲業之市佔率。
7.增加資安、DATACENTER及監控市場的業務量。
8.加強SAPERP、BPM及SalesforceCRM軟體銷售。
9.投資在ESG之綠能產業發展:太陽能EPC、儲能系統、綠電解決方案。
(二)預期銷售數量及其依據:
預期112年度銷售數據如下:
1.硬體營收80.66%
2.軟體營收12.31%
3.服務暨顧問咨詢營收7.03%
因應國際資訊大數據化時代來臨,本公司未來發展方向著重技術的提升及新產品暨市場的開
拓,採取穩健平衡發展原則,追求公司營收、利潤的成長;以員工專業技術與世界級IT原廠或授
權代理供應商配合推動,期以軟硬體及專業服務整合行銷帶動公司營收利潤。
(三)重要之產銷政策:
1.持續擴大市場佔有率,規劃重點投入開拓市場並與大型整合商合作。
2.未來三年加強大陸及越南、美國等海外地區解決方案的推動,期能再擴增服務據點,並加
強業務及技術之能力及人力資源的培訓。
3.推展行動化設備全系列產品,建立專案銷售團隊,抓緊商機拓增客群,滿足消費者需求,
及整體性服務。
4.積極開發高速運算(HPC)暨高效能圖形處理器(GPU)市場。
5.開發綠能市場的利基及應用,及進入ESG及碳足跡的結合應用領域。
6.加強雲端相關新產品引進,與軟體商合作創造異業合作新市場,藉由整合行銷方案,滿足
不同族群客戶的需求,以拓展公司營運版圖。
7.擴展進入OpenAlChatGPT的相關應用。
8.在目前客戶內找出擴展太陽能EPC之案件。
三、未來公司發展策略
(一)短期發展策略
1.建立快速及時的銷售服務團隊。
2.改善作業流程、提高效率、降低成本。
3.培植優質技術人才,提升核心競爭力。
4.配合資訊市場產品特性加以整合以提高競爭力。.
5.因應資安案需求增加建立資安團隊。
6.建立熱忱的服務團隊,以純熟的IT解決方案,創造美好的IT環境。
7.業務、技術及顧問人員的專業培訓與技能的提升。
04"
3147,大綜,111,79,3147_111,963,"伍
營運概況
伍、營運概況
一、業務內容:
(一)業務範圍:
本公司長期經營各類型伺服主機及電腦、周邊產品、網路、雲端暨軟體服務為主,並設計及
代理各類應用軟體、解決方案、資訊安全、雲端運算、人工智慧(AI)、物聯網(AIOT)、5G網路、
太陽能EPC、綠色能源、儲能系統、智慧工廠、智慧製造(MES)、相關產品等技術層次較高
的產品,以通過專業認証專案經理及系統工程師提供優質服務主要內容為主:
1、所營業務之主要內容:
(1)企業應用系統主機。
(2)企業前端工作之電腦平板。
(3)服務及咨詢顧問。
(4)企業應用(AP)及資訊安全軟體。
(5)網路應用。
(6)租賃服務。
(7)行動應用。
(8)物聯網。
(9)綠能規劃暨建置。
2、主要產品佔營業比重:
單位:新臺幣千元;%
年度
110年度(合併)
111年度(合併)
業務內容
營收淨額
比重(%)
營收淨額
比重(%)
電腦主機伺服器
2,498,261
53.61
620,707
17.91
個人及筆記型電腦
828,180
17.77
920,595
26.56
電腦週邊及其他
848,027
18.19
1,205,006
34.77
企業應用軟體
280,142
5.01
443,674
12.80
服務
206,262
4.42
275,936
7.96
合計
4,660,873
100.00
3,465,918
100.00
3、公司目前之商品及服務項目:
(1)電腦主機伺服器。
(2)個人、智慧型手機、平板及筆記型電腦。
(3)企業網路暨無線通訊設備。
(4)電腦周邊暨列印、影印系統整合裝置。
(5)企業儲存設備及備援系統。
(6)企業應用及資訊安全軟體。
(7)服務及顧問含系統規劃、銷售、租賃、諮詢及維修相關之售後服務。
(8)雲端終端系統暨行動裝置。
(9)綠能相關設備。
4、計劃推展之新產品及服務:
(1)企業應用系統產品開發應用:
人工智慧(AI)暨ChatGPT應用解決方案。
高速運算(HPC)暨高效能圖形處理器(GPU)方案。
軟體機器人(RPA)解決方案。
77"
3147,大綜,109,65,3147_109,1291,"
63
伍、營運概況
一、業務內容：
(一)業務範圍：
本公司長期經營中大型伺服主機及電腦、周邊產品、網路、雲端暨軟體為主，並
設計及代理各類應用軟體、解決方案(Solution)、資訊安全、雲端運算、人工智慧(AI)、
物聯網(AIOT)、5G網路、太陽能相關產品等技術層次較高的產品，以通過專業認証
專案經理及系統工程師提供優質服務主要內容為主：
1、所營業務之主要內容：
(1)企業應用系統主機：企業級伺服器(NT,Unix,Linux)、中小型伺服器、高階工作站、
儲存設備、磁碟陣列、備份暨異地備援系統。
(2)企業前端工作：工作站(Thinclient)、虛擬桌面(VDI)、行動化(Phone/PAD/NB)。
(3)服務及顧問：提供快速到埸服務5天8小時4小時到場及7天24小時4小時
到場，6小時主機完修服務，IT基礎建設專業咨詢及顧問服務規劃。
(4)企業應用及資訊安全軟體：行動資安管理(MDM)、OA應用套裝軟體、異地備援、
雲端運算、虛擬化、高可靠度備援系統(HA)、安全、防毒、防火、入侵偵測管
理系統及數位網路監控軟體應用。
(5)網路應用：網路骨幹、無線網路、頻寬管理、防火牆建置(Firewall)、入侵偵測
(IDP)、個人資料保全(DLP)、流量控管及清洗、大數據(BIGDATA)運用。
(6)租賃服務：提供軟、硬體暨雲端(IaaS,PaaS,SaaS)給予企業租賃服務。
(7)行動應用：智慧型手機、MDM、BYOD、Pad、行動工具等相關應用建置。
(8)物聯網:智慧城市、終端設備智慧化、人工智慧(AI)、機器人相關產業。
(9)企業軟體暨顧問服務:SAPERP/SalesforceCRM/BPM/BI/RPA/AR/VR。
2、主要產品佔營業比重：
單位：新臺幣千元；%
年度
業務內容
108年度(合併)
109年度(合併)
營收淨額比重(%)
營收淨額比重(%)
電腦主機伺服器
1,362,966
42.80
823,753
31.92
個人及筆記型電腦
711,034
22.33
599,272
23.22
電腦週邊及其他
762,802
23.95
653,371
25.31
企業應用軟體
218,050
6.84
326,894
12.67
服務
129,865
4.08
177,652
6.88
合計
3,184,717
100.00
2,580,942
100.00

單位：新臺幣千元；%
年度
業務內容
108年度(個體)
109年度(個體)
營收淨額比重(%)
營收淨額比重(%)
電腦主機伺服器
1,235,112
42.96
759,018
32.20
個人及筆記型電腦
645,311
22.45
541,426
22.97
電腦週邊及其他
686,751
23.89
585,962
24.86
企業應用軟體
200,561
6.98
318,313
13.50
服務
106,907
3.72
152,570
6.47
合計
2,874,642
100.00
2,357,289
100.00
"
3147,大綜,109,75,3147_109,1216,"
73
主要產品
重要用途
儲存設備及備援系統
儲存設備-可讓多機器上的多使用者分享檔案和儲存空間。
在這樣的檔案系統中，客戶端並非直接存取底層的資料儲存區
塊，而是透過網路，以特定的通訊協定和伺服器溝通。藉由通訊
協定的設計，可以讓客戶端和伺服器端都能根據存取控制清單或
是授權，來限制對於檔案系統的存取。
備援系統-主要功能在於提供系統即時資料複製與保護，減
少服務中斷，並可加強磁帶備份機制及異地備援解決方案。備援
系統首先會對主要主機作抄寫，然後當資料有任何異動時，備援
系統會將異動部分更新至另一端之相同系統，以維持資料同步，
同時持續監控原主機的狀態，一但主要主機有問題，則備援主機
會馬上接手運作使服務不中斷。
APPLE產品
本產品有手機、手錶、筆記型電腦及個人電腦，提供個人
文書處理、上網、影音、通訊等相關的功能如上一項的「個人
及筆記型電腦」功用。
企業應用軟體
支援企業、事業單位或者政府等機構各項業務運作的軟體
系統。除了支援機構內部的協同工作之外，企業軟體也支援企
業與其供應商、業務夥伴和使用者的協作與協調，如：Mail、
Office、ERP、MES、EIP、BPM、RPA等應用軟體。
服務
維護暨保持用戶機器正常運作，解決及排除主機、電腦、
網路故障問題，另外提供有關資訊相關的咨詢暨專案之服務。

(三)主要原料之供應狀況：
本公司係以資訊網路主機系統整合基礎建設為主要市場，屬於資訊服務業，業務內
容包涵電腦軟硬體設備之經銷及系統整合，並提供網路規劃設計與施工服務、專業技
術維修、顧問服務、軟體設計等，故不適用。
(四)最近二年度主要進銷貨客戶名單：
1.最近二年度任一年度中曾占進貨總額百分之十以上之供應商名稱及其進貨金額與比
例，並說明其增減變動原因
單位：新台幣千元
108年(個體)
109年(個體)
當年度截至前一季止
名稱
金額
占全年度
進貨淨額
比率(%)
與發行
人之關
係
名稱
金額
占全年度
進貨淨額
比率(%)
與發行
人之關
係
名稱
金額
占全年度
進貨淨額
比率(%)
與發行人
之關係
甲公司
912,995
36.21
無
丙公司
247,920
12.63
無
-
-
-
-
乙公司
276,525
10.97
註一
乙公司
224,715
11.45
註一
-
-
-
-








-
-
-
-
其他
1,331,849
52.82

其他
1,490,597
75.92

-
-
-
-
進貨淨額
2,521,369100.00

進貨淨額
1,963,232
100.00

-
-
-
-
註一：該公司於民國105年10月03日新任本公司法人董事職務，其進貨價格及付款按一般進貨辦理。
增減變化說明:由於降低及分散採購成本，致使個別廠商採購商品之金額產生變化。
截至年報刊印日前，110年度第一季並無經會計師查核核閱之財務資料。
"
