代號,名稱,FY,Page,Key,LEN,Text
6015,宏遠證,108,95,6015_108,1457,"1.本公司最近年度及截至年報刊印日為止,並未從事高風險、高槓桿投資、資金貸與他
人、背書保證之情形。
2.本公司從事衍生性商品交易業務之推展,除於商品設計時即充分考量市場狀況及可預
估之風險因素,同時基於操作之穩健原則,亦將視市場狀況建立合理之避險部位,以
有效控制並降低本公司之風險暴露程度,並撙節各項成本支出增加獲利,以提高淨值
報酬率。
3.本公司從事衍生性商品交易以主管機關所核准之衍生性商品為限。本公司訂有「從事
衍生性商品交易處理程序」作為內部控管機制,另本公司於董事會下設置風險管理室
針對衍生性金融商品交易之風險進行控管。
(三)未來研發計畫及預計投入之研發費用
本公司係屬證券服務業,故不適用。
(四)國內外重要政策及法律變動對公司財務業務之影響及因應措施
國內外重要政策
及法律變動
對公司財務業務之影響
因應措施
109年3月23日
1.開放逐筆撮合交易機制,投資人對「條件式
1.升級電交系統效能,提
實施逐筆交易,
交易」系統需求大幅提高,進而提升成交的
升報價及交易速度,滿
自108年分階段
效率與機會,將增加券商的獲利。
足逐筆交易之需求,強
上線,透過配套
2.由於報價資訊更加透明與即時,投資人較
化與同業的競爭力。
措施漸進式引導
易掌握買賣成交價格,預期將吸引散戶及投
2.已針對不同下單量及交
投資人熟悉逐筆
機客回流,另因與國際接軌,亦吸引更多
易習慣之投資人,客製
交易制度。
外資法人投入。
化交易及帳務功能、建
3.開放逐筆撮合交易機制,導致證券商須付出
置跨平台系統及建置快
高額成本來提升報價及交易速度,滿足逐筆
速下單小主機系統等,
交易之需求。
積極搶客。
(五)科技改變及產業變化對公司財務業務之影響及因應措施
1.影響:行動通訊頻寬進入5G的年代,超高速網路傳輸速度加上資訊硬體效能不斷提
升,推升了需要大量運算資源及網路傳輸速度的新興科技應用,例如利用人工智慧、
機器學習、大數據、SDN、IOT等技術之創新應用服務,科技創新能力已成為關鍵的
競爭優勢,券商如何利用這些新技術進行數位轉型或強化數位金融創新應用,已成為
共同努力的目標。券商的業務型態在新興科技蓬勃發展的趨勢下,營運模式與服務型
態也開始了顯著的改變。除了客戶下單方式早已超過市場成交金額半數的電子下單,
過去傳統的臨櫃開戶也已逐漸發展成線上開戶。過去靠人工於上班時間提供的各項投
資或帳務諮詢,現在變成了各種智能APP全年無休地在線上提供更快速更精準的服
務。
在辦公環境自動化與無紙化的趨勢之下,公司也必須追上此新興技術之潮流進行各項
工作流程改造,以提高工作效率及改善決策分析模式與降低營運開支,例如導入
RPA(機器人流程自動化)及AI(人工智慧)改善各項工作流程作業效率,並減少人為錯
誤以及進行數位化轉型,不再使用紙張達成節能減碳,為改善地球氣候變遷作一些貢
獻。
在智慧行動裝置普及以及金融科技應用蓬勃發展之際,導致資訊安全要求的層級不斷
提升,業者發展各項方便快捷電子交易工具的同時,DDoS、殭屍、木馬病毒、網路
釣魚、社交工程等各式新型的網路駭客攻擊及入侵從不間斷,因此促使證券業需要更
專精的資訊人員及更新的資訊設備來提升資訊安全防護能力。
2.因應措施:
(1)持續開發與優化數位開戶、線上開戶、電子下單等數位化服務軟體。
-91-"
6015,宏遠證,108,96,6015_108,1185,"(2)增聘資訊人員並加強資安及新興科技資訊技術培訓。
(3)持續加強各項資訊軟硬體設備更新。
(4)尋找產學合作機會,加速創新應用的發展。
(5)持續開發最新的金融科技應用軟體,提供客戶更便捷及友善的服務環境。
(6)評估導入RPA(機器人流程自動化),改善或取代各項繁雜之人工作業。
(六)企業形象改變對企業危機管理之影響及因應措施
本公司向以穩健踏實之經營理念,致力提供投資大眾最優良之服務品質,並以專業獲
得投資人高度信賴;此外,本公司在面臨各種業務之突發狀況時,已備有既定處理模
式與因應方式,故於危機處理上尚足以適時適當予以處置。
(七)進行併購之預期效益、可能風險及因應措施
本公司業於109年5月7日董事會決議通過以新台幣參仟伍佰萬元受讓光隆證券營業
權益及相關資產設備,預計將可提升本公司經紀業務之市佔率並貢獻獲利。然而光隆
證券近年之市占率有逐漸下滑之趨勢,本公司將利用金融科技發展之經驗及成果,增
強在地區經營之競爭力,以期提供花蓮地區客戶更為安全且便利的創新服務,並進而
提升市占率。
(八)擴充廠房之預期效益、可能風險及因應措施
本公司係屬證券服務業,故不適用。
(九)進貨或銷貨集中所面臨之風險及因應措施
本公司係屬證券服務業,交易對象以一般投資大眾與法人為主,尚無進貨或銷貨集中
之風險,故不適用。
(十)董事、監察人或持股超過百分之十之股東,股權大量移轉或更換對公司之影響、風險
及因應措施
本公司於最近年度及截至年報刊印日止尚無持股超過10%之大股東,另董事於前開期
間並無發生股權大量移轉之情事,故不適用。
(十一)經營權之改變對公司之影響、風險及因應措施
本公司108年度並未有經營權發生重大變動情事,故不適用。
(十二)訴訟或非訟事件,應列明公司及公司董事、監察人、總經理、實質負責人、持股比
例超過百分之十之大股東及從屬公司已判決確定或尚繫中之重大訴訟、非訟或行政
訴訟事件,其結果可能對股東權益或證券價格有重大影響者,應揭露其系爭事實、
標的金額、訴訟開始日期、主要涉訟當事人及截至年報刊印日止處理情形
1.公司最近二年度及截至年報刊印日止,已判決確定或截至年報刊印日止尚在繫屬
中之重大訴訟、非訟或行政爭訟事件,其結果可能對股東權益或證券價格有重大
影響者:無。
2.公司董事、監察人、總經理、實質負責人、持股比例超過百分之十之大股東,最
近二年度及截至年報刊印日止,已判決確定或截至年報刊印日止尚在繫屬中之重
大訴訟、非訟或行政爭訟事件,其結果可能對股東權益或證券價格有重大影響者:
無。
3.從屬公司最近二年度及截至年報刊印日止,已判決確定或截至年報刊印日止尚在
繫屬中之重大訴訟、非訟或行政爭訟事件,其結果可能對股東權益或證券價格有
-92-"
6015,宏遠證,109,96,6015_109,1422,"
-92-
1.本公司最近年度及截至年報刊印日為止，並未從事高風險、高槓桿投資、資金貸與他
人、背書保證之情形。
2.本公司從事衍生性商品交易業務之推展，除於商品設計時即充分考量市場狀況及可預
估之風險因素，同時基於操作之穩健原則，亦將視市場狀況建立合理之避險部位，以
有效控制並降低本公司之風險暴露程度，並撙節各項成本支出增加獲利，以提高淨值
報酬率。
3.本公司從事衍生性商品交易以主管機關所核准之衍生性商品為限。本公司訂有「從事
衍生性商品交易處理程序」作為內部控管機制，另本公司於董事會下設置風險管理室
針對衍生性金融商品交易之風險進行控管。
(三)未來研發計畫及預計投入之研發費用
本公司係屬證券服務業，故不適用。
(四)國內外重要政策及法律變動對公司財務業務之影響及因應措施
國內外重要政策
及法律變動
對公司財務業務之影響
因應措施
1.109年3月23日起所有
證券盤中全面實施逐
筆交易。
2.開放盤中零股交易制
度。
3.金管會啟動資本市場藍
圖，透過五大策略下的
82項具體措施，達成永
續發展、普惠金融、提
升競爭力及投資人保
護等四大目標。
1.開放逐筆撮合交易機
制及盤中零股交易機
制，投資人對條件式
交易系統需求大幅提
高，導致證券商須付
出高額成本來提升報
價及交易速度。
2.強化投資人保護，提
高事業及商品監理，
並加強環境、社會、
治理(ESG)之責任。
1.持續升級電交系統效能，提升報價及交
易速度，滿足交易機制之需求，並客製
化交易及帳務功能，吸引年輕人及小資
族群投資。
2.因應新創業者營運型態及特性等經濟實
質，持續參與研議「臺灣創新板」及「
戰略新板」，訂定合適掛牌標準及條件
。
3.簽署「機構投資人盡職治理守則」加強
如ESG、金融科技、退休理財、防範金
融詐騙及重要投資人保護事項之落實。
(五)科技改變及產業變化對公司財務業務之影響及因應措施
1.影響：行動通訊頻寬進入5G的年代，超高速網路傳輸速度加上資訊硬體效能不斷提
升，推升了需要大量運算資源及網路傳輸速度的新興科技應用，例如利用人工智慧、
機器學習、大數據、SDN、IOT等技術之創新應用服務，科技創新能力已成為關鍵的
競爭優勢，券商如何利用這些新技術進行數位轉型或強化數位金融創新應用，已成為
共同努力的目標。券商的業務型態在新興科技蓬勃發展的趨勢下，營運模式與服務型
態也開始了顯著的改變。除了客戶下單方式早已超過市場成交金額半數的電子下單，
過去傳統的臨櫃開戶也已逐漸發展成線上開戶。過去靠人工於上班時間提供的各項投
資或帳務諮詢，現在變成了各種智能APP全年無休地在線上提供更快速更精準的服
務。
在辦公環境自動化與無紙化的趨勢之下，公司也必須追上此新興技術之潮流進行各項
工作流程改造，以提高工作效率及改善決策分析模式與降低營運開支，例如導入
RPA(機器人流程自動化)及AI(人工智慧)改善各項工作流程作業效率,並減少人為錯
誤以及進行數位化轉型，不再使用紙張達成節能減碳，為改善地球氣候變遷作一些貢
獻。
在智慧行動裝置普及以及金融科技應用蓬勃發展之際，導致資訊安全要求的層級不斷
提升，業者發展各項方便快捷電子交易工具的同時，DDoS、殭屍、木馬病毒、網路
釣魚、社交工程等各式新型的網路駭客攻擊及入侵從不間斷，因此促使證券業需要更
專精的資訊人員及更新的資訊設備來提升資訊安全防護能力。
2.因應措施：
"
6015,宏遠證,109,97,6015_109,1193,"
-93-
(1)持續開發與優化數位開戶、線上開戶、電子下單等數位化服務軟體。
(2)增聘資訊人員並加強資安及新興科技資訊技術培訓。
(3)持續加強各項資訊軟硬體設備更新。
(4)尋找產學合作機會，加速創新應用的發展。
(5)持續開發最新的金融科技應用軟體，提供客戶更便捷及友善的服務環境。
(6)持續導入RPA(機器人流程自動化)，改善或取代各項繁雜之人工作業。
(六)企業形象改變對企業危機管理之影響及因應措施
本公司向以穩健踏實之經營理念，致力提供投資大眾最優良之服務品質，並以專業獲
得投資人高度信賴；此外，本公司在面臨各種業務之突發狀況時，已備有既定處理模
式與因應方式，故於危機處理上尚足以適時適當予以處置。
(七)進行併購之預期效益、可能風險及因應措施
本公司於109年12月2日業奉主管機關核准受讓光隆證券股份有限公司(以下稱光隆
證券)營業及資產並設立光隆分公司，本公司受讓光隆證券後，因雙方原有經紀業務
經營型態頗為相似，不僅有助於業務統合工作之進行，亦可確保客戶權益不受影響，
加上經紀業務據點數增加，可有效拓展本公司服務範圍及增加客源，對本公司之財
務、業務及股東權益應有正面之助益。惟光隆證券經紀業務仍採傳統運營模式，未來
同業競爭激烈將使業務移轉面臨挑戰及手續費折讓成本提高。
基於以上所述，本公司對於原證券商之營業人員將採全部留用方式藉以繼續保有並維
持業務效能，配合穩定原有經營管理模式及人員安排，盡力降低衝擊並保留業績量。
(八)擴充廠房之預期效益、可能風險及因應措施
本公司係屬證券服務業，故不適用。
(九)進貨或銷貨集中所面臨之風險及因應措施
本公司係屬證券服務業，交易對象以一般投資大眾與法人為主，尚無進貨或銷貨集中
之風險，故不適用。
(十)董事、監察人或持股超過百分之十之股東，股權大量移轉或更換對公司之影響、風險
及因應措施
本公司董事或持股超過百分之十之大股東均長期、穩定持有本公司股票，持股結構並
無大幅之變化，顯示本公司股權穩定並無相關之風險產生。
(十一)經營權之改變對公司之影響、風險及因應措施
本公司民國109年度並未有經營權發生重大變動情事，故不適用。且本公司經營團隊
係以專業經理人為主體，內部並依法令訂有各項規章據以遵行，故經營權之改變應無
重大之影響及風險。。
(十二)訴訟或非訟事件，應列明公司及公司董事、監察人、總經理、實質負責人、持股比
例超過百分之十之大股東及從屬公司已判決確定或尚繫中之重大訴訟、非訟或行政
訴訟事件，其結果可能對股東權益或證券價格有重大影響者，應揭露其系爭事實、
標的金額、訴訟開始日期、主要涉訟當事人及截至年報刊印日止處理情形
1.公司最近二年度及截至年報刊印日止，已判決確定或截至年報刊印日止尚在繫屬
中之重大訴訟、非訟或行政爭訟事件，其結果可能對股東權益或證券價格有重大
影響者：無。
"
6023,元大期,109,154,6023_109,1292,"為提供香港客戶/機構法人及自營更快的海外行情串接服務，擬建置期貨香港
子公司港交所DMA交易與行情接收服務環境。
(6)RPA自動化流程系統導入案
企業的數位發展，人工智慧與大數據應用分析將會是未來重要研究，流程機
器人(RoboticProcessAutomation,RPA)的導入著實為企業帶來明顯效益。透過
RPA應用，協助流程優化與標準化，降低人力成本、提高作業效率及準確率。
元大期貨擬於今年導入RPA自動化流程平台，藉由RPA作業流程簡化與人
力重複作業整合梳理，進而減少溝通成本同時大幅提高效率。
(7)期貨與槓桿行動開戶優化專案
積極規劃優化行動開戶整體流程，縮短開戶程序與加強使用者體驗，整合
OCR、LBS等自動辨識技術，提高客戶滿意度
2.預計投入之研究部費用
109年度預計將投入22,500仟元以上約營業額之一定比率作為研究費用，用
以反應客戶需求的回應，以及本公司對於研究單位投入的重視，滿足業務端的需
求。包含新增資訊設備、人員聘任與訓練、資料庫採購與維護等。
(四)國內外重要政策及法律變動對公司財務業務之影響及因應措施
對於國內外重要政策及法律之變動，諸如防制洗錢及打擊資恐作業、公平待客
原則、法遵風險評估機制、個人資料保護法、共同申報準則、歐盟一般資料保護規
範等，本公司及各子公司相關部門人員，均於事前分析評估其對各項業務產生之影
響，並適時調整內部相關營運策略及作業程序，以因應相關政策或法律之變動對於
國內外重要政策及法律之變動。
(五)科技改變及產業變化對公司財務業務之影響及因應措施
由於網路科技的興起改變了傳統的交易及服務型態，促使期貨業需有更專精的
資訊人員及更新的資訊設備，以支應電子交易的發展及提供更多具有網上服務功能
的軟體予客戶使用。本公司除購買新資訊設備外，亦加強開發新的服務軟體供客戶
運用，同時著重資訊人員專業知識的培訓，以為因應。在資安強化上，規劃如下:
1.1.導入檔案目錄管控系統：為避免使用者自行分享共用目錄及建立重要系統之
檔案目錄有效存取控制機制，導入檔案目錄管控系統，建置自動化稽核與存取
管控機制，有效控管使用者的存取權限與使用記錄，符合內控制度之使用者及
權限管理要點。
2.導入行動裝置資料加密安全系統：避免行動裝置的普及應用，造成敏感資料外
洩、遭竊的風險，導入資料加密系統以保護敏感、個人之機密資訊。
3.導入源碼檢測系統：依證劵期貨商資訊安全防護標準及建立期貨貨商資通安全
檢查機制辦理，為強化應用程式原始碼安全，宜透過導入源碼檢測系統找出應
用程式中潛藏的安全性弱點，並提供發生原因與專業的改善建議，促使應用程
式開發人員可以正確快速的修改程式弱點，強化應用程式之防護能力，避免遭
受SQLInjection、Cross-SiteScripting、…等攻擊。
4.導入資安威脅事件整合分析平台：集中收集與分析各式設備之軌跡紀錄，其提
供關聯式分析的功能，能聚焦於檢視單一系統紀錄所無法凸顯的異常或威脅，
及各異質平台產生的使用者活動軌跡紀錄，透過設定告警指標及與搭配系統數
-150-
"
6023,元大期,110,165,6023_110,1156,"執行、檢討以及修改，在明確的分層負責機制下，透過電腦自動化程式控管，使每
一經過審核通過之交易策略以及執行人員承擔有限並可量化之風險，並在此風險承
受範圍內追求交易利潤之極大化。
從事自營交易必然面對在不利狀況下可能虧損之不確定因素，但穩定交易策略
在長期可以創造利潤，因此重點在於如何將可能面臨之短期虧損控制在可以接受的
範圍之下以謀取長期之最大利潤；因此除應計算持有部位之風險值是否在合理可接
受範圍外，更應藉由標準作業流程與電腦控管降低作業風險。
本公司自成立以來，歷年獲利金額與獲利穩定性均為同業之冠，不僅在人才、
交易策略、風險控管能力上具有優勢，此專業能力在未來持續發展下，將朝向發展
到具有管理龐大資產之能力，成為全球資產管理機構。
依「期貨商管理規則」規定，期貨商不得從事資金貸與他人及背書保證。
(三)未來研究計畫及預計投入之研發費用
1.未來研發計畫
本公司研究部持續精進研究報告，提升報告之易讀性及多元性，並拓展社群
平台管道，以社群貼文、影音、音訊等方式，提供給交易人更即時的研究資訊。
針對法人客戶服務，研究部致力將期貨與產業趨勢結合，客製化產業法人專案簡
報，提供策略避險及前瞻分析等，將期貨服務拓展至產業法人實體經濟服務。
為提供穩定且優質的交易環境，本公司於110年完成核心帳務系統與硬體設
備升級，強化更多應用服務及提升系統乘載量，並由資訊部與數位金融部共同研
發獨創交易系統功能，優化電子交易平台，提供客戶更便捷快速的下單功能。同
時，全面強化本公司資訊安全及個資保護相關機制，保障客戶交易之權益。
本公司資訊部未來研發方向:
(1)國內核心帳務後台代結算與自營系統置換專案
為遵循快市不慢盤的政策方針，同時提升行情劇烈波動之交易熱絡日作業順
暢，元大期貨全面進行優化與升級核心帳務系統，強化更多應用服務，以利
提供穩定且優質的交易環境，繼110年度順利完成大經紀系統轉換計畫後，
今年度持續進行代結算與自營系統置換專案。
(2)配合期交所111年資訊專案
配合期交所資訊專案內部系統修改，完成各項前台交易系統及後台帳務系統
的建置開發以符合新制度之所需功能項目，使得投資人交易更有效率、交易
資訊更透明。
(3)新一代電子智能交易平台開發建置案
元大期貨新一代電子智能交易平台-交易達人，於110年10月順利上線推出，
賡續專案規劃，配合期貨業務未來發展與強化客戶操作體驗，持續開發與優
化平台之功能強化，並進行規劃整合與收斂現有各電子平台功能。
(4)辦公室自動化與數位化系統建置
RPA自動化流程系統-持續導入RPA自動化流程平台，藉由RPA作業流程簡
化與人力重複作業整合梳理，進而減少溝通成本同時大幅提高效率。
(5)數位倉儲無紙化電子傳簽系統建置導入
-161-
"
6023,元大期,111,7,6023_111,863,"證：ISO14001環境管理系統、ISO14064-1溫室氣體查驗、ISO45001職業安
全衛生管理、ISO20400永續採購指南、ISO14046水足跡盤查、ISO27001
資訊安全管理、ISO10002客訴管理系統、BS10012PIMS個人資訊管理系
統。
(五)本公司111年度收支執行情形及獲利能力分析情形如下：
(單位:新台幣仟元)
三、研究發展狀況
(一)配合台灣期貨交易所新商品及新制度上架，進行各項前台交易系統及後台帳務
系統的建置開發，強化系統功能並符合主管機關各項監管項目。此外，隨近年
資安防護意識提升，元大期貨建置SIEM安全性資訊與事件管理系統，並導入
端點安全防護系統，亦持續進行ISO27001驗證，以保障客戶交易環境之安全
性。
(二)持續精進研究報告之易讀性及多元性，以社群貼文、影音、音訊等方式，提供
給交易人更即時的研究資訊。針對法人客戶服務，客製化產業法人專案簡報，
提供策略避險及前瞻分析等，拓展產業法人實體經濟服務。
(三)推出各式交易平台滿足客戶PC、行動下單多樣化的需求，於110年推出元大期
貨自建電子交易平台-iTRADER交易達人，並持續進行功能優化。為提供客戶
更流暢的服務效能，亦同步針對後線作業流程導入RPA機器人流程自動化及
數位報表系統等新興科技，全面提升作業效率。111年元大期貨與集團協作導
入FIDO身分認證機制，未來將提供客戶更便捷的金融服務體驗，提高金融交
易的便利性與安全性。
項目
111年
110年
差異
變動比例
營業收益
3,999,798
3,888,691
111,107
2.86%
稅前淨利
1,422,465
1,048,960
373,505
35.61%
本期淨利
1,145,348
860,282
285,066
33.14%
淨值(億)
128.7
123.5
5.2
4.21%
稅後EPS(元)
3.95
2.97
0.98
33.00%
股東權益報酬率
9.08%
7.11%
1.97
27.71%
-3-
"
6023,元大期,111,148,6023_111,1079,"年度完成白牌功能支持，提供劵商IB使用，強化元大期貨上手服務內容。
(4)辦公室自動化與數位化系統建置：
RPA自動化流程系統-持續導入RPA自動化流程平台，藉由RPA作業流程
簡化與人力重複作業整合梳理，進而減少溝通成本同時大幅提高效率。
數位倉儲無紙化電子傳簽系統建置導入-為強化與實現數位化管理，增進後
線單位自動化流程作業效率與降低報表錯誤率，另強化資料保存安全性與調閱
即時性。
(四)長、短期業務發展計畫
1.短期發展計畫：
(1)
提升國內外期權市占及毛利率：深耕經紀業務及IB通路，擴大業務團隊動
能，持續穩固主要獲利引擎，發展證期合一及產業法人之業務，力爭國內外
各盤別第一，拉開與同業之競爭差距。
(2)
優化經紀業務收費品質：結合軟硬體設備升級與跨部門資源，提供研究報告、
顧問策略智能服務及數位平台等差異化服務，同時著重客戶風險管理與落實
客戶關懷，以優質有溫度之服務品質，提升泛經紀業務服務價值。
(3)
結合集團綜效，擴大業務協作：整合集團子公司資源，運用集團服務內容互
補優勢，合作開發實體經濟客戶，提供客戶全方位金融服務，發揮金控綜效，
擴展業務版圖。
(4)
建構亞洲交易平台，擴張海外版圖：以香港為亞洲業務拓展基地，穩固亞太
期貨經濟地位，打造國際交易樞紐，發展為國際化的上手期貨商，滿足跨境
交易人交易需求。
(5)
擴大槓桿交易業務營收：建構業務團隊動能，持續發展多元化差價契約商品，
配合主管機關法規開放，加強槓桿商品廣度，滿足客戶多元操作與避險之目
的，並創造多元收益來源。
(6)
提升自營操作績效：強化自營操作績效，在可控制的風險內最大化獲利，並
以價差、高頻、造市等操作項目，增加自營收入來源與操作穩定性。
2.長期發展計畫：
(1)
通路轉型升級，增加多元收益：經紀業務團隊進行組織素質提升，以新商品、
新思維與新利潤模式打造通路虛實整合團隊，運用新平台及跨部門之行銷，
致力創新優化。
(2)
拓展國際市場，躋身國際級期貨商：配合金控國際布局積極開發海外據點客
戶，以發揮綜效。耕耘本公司海外據點成為全球商品交易平台，建立完整期
貨產品線。
(3)
強化風險控管，守護客戶資產：運用本公司累積之風險管理技術與專業，研
發金融科技商品與服務，將資源緊密結合，致力發展新種業務。
(4)
保障股東權益，追求企業永續發展：秉持最高誠信經營原則，致力於保障股
東權益。將企業社會責任融入公司營運宗旨與服務管理模式，透過公司治理、
公平待客、綠色金融、社會參與、健康職場等原則，落實企業永續經營目標。
-144-
"
6112,邁達特,107,60,6112_107,1010,"(2)隱私與資安陸續法制化,產品安全備受重視:全球資安隱私與數據保護法令焦
點,已漸由關鍵資訊基礎設施保護,轉移到物聯網設備安全,例如:美國國家
標準與技術研究院(NIST)在2018年發布管理草案,基於標準的物聯網設備安
全測試準則即將問世;歐盟預計2019年通過數位安全法(CybersecurityAct)立
法,要求設備須確保安全功能並通過對應認證。
工研院建議,台灣物聯網業者在產品設計階段應加速導入隱私與數據保護技
術,防止產品收集之個人資料外洩;並採主動防護思維,強化滲透測試等安全
軟體開發流程。此外,產品售後亦應提供定期遠端漏洞維護與管理,即時更新
設備安全情資、提供主動可視性的資安設備健康檢查,以建立消費者信賴感,
打造台灣成為數位經濟時代下的數位信任品牌。
(3)自然對話技術提升企業與商用快速發展:AI先進對話技術在107年有長足進
展,已有許多新創企業開發出針對企業內部業務與外部銷售等用途的對話機器
人,可針對一個問題進行多個交互問答輪迴,機器系統必須具備長記憶能力。
擬人化的對話能力技術的成熟將推動許多人工智慧應用快速發展。
企業流程自動化(RoboticProcessAutomation,RPA)已發展多年,是利用軟體將
各種企業流程自動化,透過語音助理或文字機器人和員工或客戶進行互動,進
而提高效率及降低成本。預期108年將先進的對話技術導入RPA,互動過程可
優化而變得更加強大,因而RPA被認為是108年企業AI的明星發展趨勢。預
計108年主要RPA應用業務,包括:採購、財務、資訊管理、銷售等都將逐
漸導入先進對話技術。
4.產業競爭情形
本公司主要專營網路系統加值代理商,除積極代理世界級領導品牌產品,
並提供相關技術諮詢及教育訓練課程,以整體性規劃及系統整合服務提高其附
加價值,為國內少數能提供企業網路及系統完整解決方案之專業服務提供者。
一般資訊產品之代理商,依其提供服務之種類、競爭利基,可分為加值型
通路商及物流型通路商,以加值型通路商而言,其著重於提供產品銷售之附加
價值服務,係藉由其加值服務以建立其競爭利基,本公司及子公司為典型的加
值型通路商;而物流型通路商精於物流管理,所銷售之產品標準化程度高,其
銷售政策首重存貨週轉率提高,國內物流型通路業者,以聯強電腦、精技電腦
為代表。
~56~"
6112,邁達特,111,39,6112_111,1512,"執行情形
與上市上櫃公
推動項目
司永續發展實
是
否
摘要說明
務守則差異情
形及原因
並要求新供應商提交供應商承諾書以符合責任商業聯盟
行為準則所要求的企業社會責任面向。
4.成為合格供應商後,尚須定期評鑑,每年針對前十大主力
供應商依各面向作評比,列出各供應商之評價等級,其結
果將為採購策略的重要依據。
5.針對現有合格供應商,亦謹慎進行供應商風險評估,藉由
定期與不定期的調查供應商的營運與財務狀況並關注高
風險族群,避免無預警倒閉影響出貨或造成糾紛等任何情
事。另外也對供應商進行重大風險調查,譬如在新型流感
高峰期、缺工潮.......等特殊時期,亦會針對相關地區供應
商進行相關的了解,或對供應商溝通適宜的應變方式,避
免造成營運上的危害。
五、公司是否參考國際通用之
1.
本公司於2016年首次發行企業社會責任報告書,於2020
無重大差異
>
報告書編製準則或指引,
年首次依循GRI準則的核心選項進行報告書編制,並於
編製永續報告書等揭露公
2022年依循GRI準則及SASB準則編製永續報告書,預計
司非財務資訊之報告書?
將於2023年導入TCFD框架於永續報告書。
前揭報告書是否取得第三
2.本公司外部驗證預計委託獨立第三方查證公司一台灣衛
方驗證單位之確信或保證
理國際品保驗證股份有限公司(BureauVeritas
意見?
Certification;簡稱BVC),進行報告書內容之確信保證,
符合GRI準則揭露要件,及當則性原則之中度保證標準
(AA1000/Type1/Moderate)。可於本公司網站ESG專
區下載報告書,書末附有完整的確信聲明。
六、公司如依據「上市上櫃公司永續發展實務守則」定有本身之永續發展守則者,請敘明其運作與所定守則之
差異情形:
本公司秉持誠信經營與商業正直之原則,制定「企業社會責任實務守則」,並於2022年於董事會通過修
訂,更名為「永續發展實務守則」,將其納入公司的營運與管理中,並恪遵法律及商業道德倫理,強化客
戶和各方利害關係人的信任,以達永續經營之目的。本公司定期檢視守則運作情形,並加以改進;運作情
形與守則並無差異。
七、其他有助於瞭解推動永續發展執行情形之重要資訊:
(一)員工持股信託:本公司為了吸引和留任優秀人才、累積員工退休金財富等目的,邁達特於2022年推
出員工持股信託計畫,採自由參與制度,由員工自主性加入,並且約定每月從員工薪資提撥員工提存
金,公司亦相對提供優於業界的公司獎勵金,相當於額外薪資加給效果,每月定期定額的於公開市場
(二)
長期投資邁達特股票。
邁達特數位人才學院:為了因應企業數位轉型以培育數位人才,助力台灣產業升級,本公司於今年八
月成立「MetaAge邁達特數位人才學院」,攜手資策會數位教育研究所、逢甲大學雲創學院、台灣
人工智能產業協會和思銳科技,從AI、RPA與雲端三大熱門領域推動數位人才培育。希望透過和北
中南知名大學的產學合作,針對大學、研究所學生以及在職人士,從課程的規劃、培養、專業認證再
到後續的人才求職媒合,達到「訓」與「用」的結合,以培育出擁有理論專業及實務經驗的優秀數位
人才。
(三)本公司捐贈新台幣300萬元以支持財團法人明基文教基金會之核心價值、縮小城鄉數位落差、提升
原創文化理念,及辦理親善大地、關懷社會與人文培養等多項事務,進而增加公司企業社會責任;相
關執行計畫可參閱本公司網站一企業永續專區。
2022AnnualReport37"
